=== Waypoint List ===
Longitude = 41.183729, Latitude = 1.903340, Altitude = 32.331620m, Distance left = 467093.670475m, Subpoint 47
Longitude = 41.161113, Latitude = 1.690634, Altitude = 32.908279m, Distance left = 449093.619832m, Subpoint 48
Longitude = 41.138106, Latitude = 1.478076, Altitude = 33.484361m, Distance left = 431093.565896m, Subpoint 49
Longitude = 41.114708, Latitude = 1.265668, Altitude = 34.059867m, Distance left = 413093.508671m, Subpoint 50
Longitude = 41.090921, Latitude = 1.053412, Altitude = 34.634798m, Distance left = 395093.448162m, Subpoint 51
Longitude = 41.066744, Latitude = 0.841312, Altitude = 35.209153m, Distance left = 377093.384374m, Subpoint 52
Longitude = 41.042179, Latitude = 0.629368, Altitude = 35.782935m, Distance left = 359093.317311m, Subpoint 53
Longitude = 41.017225, Latitude = 0.417584, Altitude = 36.356142m, Distance left = 341093.246979m, Subpoint 54
Longitude = 40.991885, Latitude = 0.205962, Altitude = 36.928776m, Distance left = 323093.173383m, Subpoint 55
Longitude = 40.966157, Latitude = -0.005496, Altitude = 37.500838m, Distance left = 305093.096527m, Subpoint 56
Longitude = 40.940044, Latitude = -0.216789, Altitude = 38.072328m, Distance left = 287093.016416m, Subpoint 57
Longitude = 40.913545, Latitude = -0.427913, Altitude = 38.643246m, Distance left = 269092.933056m, Subpoint 58
Longitude = 40.886662, Latitude = -0.638866, Altitude = 39.213593m, Distance left = 251092.846450m, Subpoint 59
Longitude = 40.859394, Latitude = -0.849648, Altitude = 39.783370m, Distance left = 233092.756605m, Subpoint 60
Longitude = 40.831744, Latitude = -1.060254, Altitude = 40.352577m, Distance left = 215092.663524m, Subpoint 61
Longitude = 40.803710, Latitude = -1.270684, Altitude = 40.921214m, Distance left = 197092.567213m, Subpoint 62
Longitude = 40.775294, Latitude = -1.480935, Altitude = 41.489284m, Distance left = 179092.467676m, Subpoint 63
Longitude = 40.746498, Latitude = -1.691004, Altitude = 42.056785m, Distance left = 161092.364919m, Subpoint 64
Longitude = 40.717320, Latitude = -1.900891, Altitude = 42.623718m, Distance left = 143092.258945m, Subpoint 65
Longitude = 40.687763, Latitude = -2.110593, Altitude = 43.190085m, Distance left = 125092.149761m, Subpoint 66
Longitude = 40.657827, Latitude = -2.320107, Altitude = 43.755885m, Distance left = 107092.037370m, Subpoint 67
Longitude = 40.627513, Latitude = -2.529433, Altitude = 44.321120m, Distance left = 89091.921777m, Subpoint 68
Longitude = 40.596821, Latitude = -2.738567, Altitude = 44.885789m, Distance left = 71091.802988m, Subpoint 69
Longitude = 40.565752, Latitude = -2.947508, Altitude = 45.449894m, Distance left = 53091.681007m, Subpoint 70
Longitude = 40.534307, Latitude = -3.156254, Altitude = 46.013434m, Distance left = 35091.555839m, Subpoint 71
Longitude = 40.502487, Latitude = -3.364803, Altitude = 46.576411m, Distance left = 17091.427488m, Subpoint 72
Longitude = 40.471926, Latitude = -3.562641, Altitude = 47.138825m, Distance left = 0.095040m, Subpoint 73

=== From Madrid to Funchal ===
Madrid has coordinates 40.471926 -3.562640 and altitude 608.990400m, Funchal has coordinates 32.697899 -16.774500 and altitude 58.521600m
Distance between waypoints: 1461514.999548m, Distance each segment: 18000.000000m, Subpoints: 81.195278
Longitude = 40.385779, Latitude = -3.742408, Altitude = 608.439931m, Distance left = 1443513.156281m, Subpoint 0
Longitude = 40.299354, Latitude = -3.921716, Altitude = 607.890013m, Distance left = 1425511.316243m, Subpoint 1
Longitude = 40.212652, Latitude = -4.100565, Altitude = 607.340644m, Distance left = 1407509.479431m, Subpoint 2
Longitude = 40.125677, Latitude = -4.278956, Altitude = 606.791825m, Distance left = 1389507.645839m, Subpoint 3
Longitude = 40.038428, Latitude = -4.456891, Altitude = 606.243555m, Distance left = 1371505.815463m, Subpoint 4
Longitude = 39.950908, Latitude = -4.634371, Altitude = 605.695833m, Distance left = 1353503.988299m, Subpoint 5
Longitude = 39.863118, Latitude = -4.811396, Altitude = 605.148659m, Distance left = 1335502.164340m, Subpoint 6
Longitude = 39.775059, Latitude = -4.987967, Altitude = 604.602032m, Distance left = 1317500.343583m, Subpoint 7
Longitude = 39.686734, Latitude = -5.164087, Altitude = 604.055952m, Distance left = 1299498.526023m, Subpoint 8
Longitude = 39.598143, Latitude = -5.339757, Altitude = 603.510417m, Distance left = 1281496.711654m, Subpoint 9
Longitude = 39.509288, Latitude = -5.514976, Altitude = 602.965428m, Distance left = 1263494.900473m, Subpoint 10
Longitude = 39.420171, Latitude = -5.689748, Altitude = 602.420985m, Distance left = 1245493.092475m, Subpoint 11
Longitude = 39.330794, Latitude = -5.864073, Altitude = 601.877085m, Distance left = 1227491.287654m, Subpoint 12
Longitude = 39.241157, Latitude = -6.037952, Altitude = 601.333730m, Distance left = 1209489.486006m, Subpoint 13
Longitude = 39.151262, Latitude = -6.211386, Altitude = 600.790918m, Distance left = 1191487.687527m, Subpoint 14
Longitude = 39.061110, Latitude = -6.384377, Altitude = 600.248648m, Distance left = 1173485.892212m, Subpoint 15
Longitude = 38.970704, Latitude = -6.556927, Altitude = 599.706921m, Distance left = 1155484.100055m, Subpoint 16
Longitude = 38.880044, Latitude = -6.729036, Altitude = 599.165736m, Distance left = 1137482.311053m, Subpoint 17
Longitude = 38.789132, Latitude = -6.900705, Altitude = 598.625092m, Distance left = 1119480.525201m, Subpoint 18
Longitude = 38.697970, Latitude = -7.071937, Altitude = 598.084988m, Distance left = 1101478.742493m, Subpoint 19
Longitude = 38.606559, Latitude = -7.242732, Altitude = 597.545425m, Distance left = 1083476.962926m, Subpoint 20
Longitude = 38.514900, Latitude = -7.413092, Altitude = 597.006401m, Distance left = 1065475.186494m, Subpoint 21
Longitude = 38.422995, Latitude = -7.583019, Altitude = 596.467916m, Distance left = 1047473.413194m, Subpoint 22
Longitude = 38.330845, Latitude = -7.752512, Altitude = 595.929970m, Distance left = 1029471.643020m, Subpoint 23
Longitude = 38.238452, Latitude = -7.921575, Altitude = 595.392561m, Distance left = 1011469.875967m, Subpoint 24
Longitude = 38.145817, Latitude = -8.090208, Altitude = 594.855691m, Distance left = 993468.112032m, Subpoint 25
Longitude = 38.052941, Latitude = -8.258413, Altitude = 594.319356m, Distance left = 975466.351208m, Subpoint 26
Longitude = 37.959826, Latitude = -8.426191, Altitude = 593.783559m, Distance left = 957464.593493m, Subpoint 27
Longitude = 37.866474, Latitude = -8.593543, Altitude = 593.248297m, Distance left = 939462.838881m, Subpoint 28
Longitude = 37.772886, Latitude = -8.760472, Altitude = 592.713570m, Distance left = 921461.087368m, Subpoint 29
Longitude = 37.679062, Latitude = -8.926977, Altitude = 592.179378m, Distance left = 903459.338948m, Subpoint 30
Longitude = 37.585005, Latitude = -9.093062, Altitude = 591.645720m, Distance left = 885457.593618m, Subpoint 31
Longitude = 37.490716, Latitude = -9.258727, Altitude = 591.112596m, Distance left = 867455.851372m, Subpoint 32
Longitude = 37.396197, Latitude = -9.423974, Altitude = 590.580005m, Distance left = 849454.112207m, Subpoint 33
Longitude = 37.301447, Latitude = -9.588804, Altitude = 590.047947m, Distance left = 831452.376117m, Subpoint 34
Longitude = 37.206470, Latitude = -9.753219, Altitude = 589.516420m, Distance left = 813450.643098m, Subpoint 35
Longitude = 37.111266, Latitude = -9.917220, Altitude = 588.985426m, Distance left = 795448.913146m, Subpoint 36
Longitude = 37.015837, Latitude = -10.080808, Altitude = 588.454962m, Distance left = 777447.186256m, Subpoint 37
Longitude = 36.920184, Latitude = -10.243986, Altitude = 587.925028m, Distance left = 759445.462422m, Subpoint 38
Longitude = 36.824309, Latitude = -10.406754, Altitude = 587.395625m, Distance left = 741443.741642m, Subpoint 39
Longitude = 36.728212, Latitude = -10.569115, Altitude = 586.866751m, Distance left = 723442.023910m, Subpoint 40
Longitude = 36.631895, Latitude = -10.731069, Altitude = 586.338406m, Distance left = 705440.309221m, Subpoint 41
Longitude = 36.535359, Latitude = -10.892619, Altitude = 585.810589m, Distance left = 687438.597572m, Subpoint 42
Longitude = 36.438606, Latitude = -11.053765, Altitude = 585.283300m, Distance left = 669436.888957m, Subpoint 43
Longitude = 36.341637, Latitude = -11.214509, Altitude = 584.756538m, Distance left = 651435.183373m, Subpoint 44
Longitude = 36.244454, Latitude = -11.374853, Altitude = 584.230303m, Distance left = 633433.480814m, Subpoint 45
Longitude = 36.147056, Latitude = -11.534799, Altitude = 583.704595m, Distance left = 615431.781276m, Subpoint 46
Longitude = 36.049447, Latitude = -11.694347, Altitude = 583.179412m, Distance left = 597430.084754m, Subpoint 47
Longitude = 35.951627, Latitude = -11.853500, Altitude = 582.654754m, Distance left = 579428.391245m, Subpoint 48
Longitude = 35.853597, Latitude = -12.012258, Altitude = 582.130621m, Distance left = 561426.700743m, Subpoint 49
Longitude = 35.755359, Latitude = -12.170624, Altitude = 581.607012m, Distance left = 543425.013244m, Subpoint 50
Longitude = 35.656914, Latitude = -12.328600, Altitude = 581.083926m, Distance left = 525423.328744m, Subpoint 51
Longitude = 35.558263, Latitude = -12.486185, Altitude = 580.561364m, Distance left = 507421.647238m, Subpoint 52
Longitude = 35.459408, Latitude = -12.643383, Altitude = 580.039324m, Distance left = 489419.968721m, Subpoint 53
Longitude = 35.360349, Latitude = -12.800195, Altitude = 579.517806m, Distance left = 471418.293190m, Subpoint 54
Longitude = 35.261088, Latitude = -12.956622, Altitude = 578.996810m, Distance left = 453416.620639m, Subpoint 55
Longitude = 35.161627, Latitude = -13.112666, Altitude = 578.476335m, Distance left = 435414.951065m, Subpoint 56
Longitude = 35.061966, Latitude = -13.268328, Altitude = 577.956380m, Distance left = 417413.284463m, Subpoint 57
Longitude = 34.962106, Latitude = -13.423610, Altitude = 577.436946m, Distance left = 399411.620827m, Subpoint 58
Longitude = 34.862049, Latitude = -13.578514, Altitude = 576.918030m, Distance left = 381409.960155m, Subpoint 59
Longitude = 34.761797, Latitude = -13.733042, Altitude = 576.399634m, Distance left = 363408.302442m, Subpoint 60
Longitude = 34.661349, Latitude = -13.887193, Altitude = 575.881756m, Distance left = 345406.647682m, Subpoint 61
Longitude = 34.560708, Latitude = -14.040972, Altitude = 575.364396m, Distance left = 327404.995873m, Subpoint 62
Longitude = 34.459875, Latitude = -14.194378, Altitude = 574.847553m, Distance left = 309403.347008m, Subpoint 63
Longitude = 34.358850, Latitude = -14.347414, Altitude = 574.331227m, Distance left = 291401.701085m, Subpoint 64
Longitude = 34.257636, Latitude = -14.500081, Altitude = 573.815417m, Distance left = 273400.058097m, Subpoint 65
Longitude = 34.156233, Latitude = -14.652381, Altitude = 573.300123m, Distance left = 255398.418042m, Subpoint 66
Longitude = 34.054642, Latitude = -14.804315, Altitude = 572.785345m, Distance left = 237396.780915m, Subpoint 67
Longitude = 33.952864, Latitude = -14.955885, Altitude = 572.271081m, Distance left = 219395.146711m, Subpoint 68
Longitude = 33.850902, Latitude = -15.107092, Altitude = 571.757332m, Distance left = 201393.515426m, Subpoint 69
Longitude = 33.748755, Latitude = -15.257939, Altitude = 571.244096m, Distance left = 183391.887056m, Subpoint 70
Longitude = 33.646425, Latitude = -15.408426, Altitude = 570.731373m, Distance left = 165390.261595m, Subpoint 71
Longitude = 33.543913, Latitude = -15.558556, Altitude = 570.219164m, Distance left = 147388.639041m, Subpoint 72
Longitude = 33.441221, Latitude = -15.708330, Altitude = 569.707466m, Distance left = 129387.019388m, Subpoint 73
Longitude = 33.338349, Latitude = -15.857749, Altitude = 569.196280m, Distance left = 111385.402632m, Subpoint 74
Longitude = 33.235298, Latitude = -16.006815, Altitude = 568.685606m, Distance left = 93383.788769m, Subpoint 75
Longitude = 33.132070, Latitude = -16.155531, Altitude = 568.175442m, Distance left = 75382.177795m, Subpoint 76
Longitude = 33.028666, Latitude = -16.303896, Altitude = 567.665788m, Distance left = 57380.569705m, Subpoint 77
Longitude = 32.925087, Latitude = -16.451913, Altitude = 567.156643m, Distance left = 39378.964494m, Subpoint 78
Longitude = 32.821333, Latitude = -16.599585, Altitude = 566.648008m, Distance left = 21377.362159m, Subpoint 79
Longitude = 32.717407, Latitude = -16.746911, Altitude = 566.139882m, Distance left = 3375.762697m, Subpoint 80
Longitude = 32.697897, Latitude = -16.774502, Altitude = 565.632264m, Distance left = 0.300568m, Subpoint 81

=== From Funchal to Ponta Delgada ===
Funchal has coordinates 32.697899 -16.774500 and altitude 58.521600m, Ponta Delgada has coordinates 37.741199 -25.697901 and altitude 78.943200m
Distance between waypoints: 986010.245585m, Distance each segment: 18000.000000m, Subpoints: 54.778347
Longitude = 32.795552, Latitude = -16.927737, Altitude = 58.542022m, Distance left = 968010.083524m, Subpoint 0
Longitude = 32.893018, Latitude = -17.081310, Altitude = 58.562423m, Distance left = 950009.921346m, Subpoint 1
Longitude = 32.990297, Latitude = -17.235222, Altitude = 58.582804m, Distance left = 932009.759049m, Subpoint 2
Longitude = 33.087385, Latitude = -17.389473, Altitude = 58.603164m, Distance left = 914009.596634m, Subpoint 3
Longitude = 33.184284, Latitude = -17.544064, Altitude = 58.623504m, Distance left = 896009.434102m, Subpoint 4
Longitude = 33.280991, Latitude = -17.698998, Altitude = 58.643824m, Distance left = 878009.271452m, Subpoint 5
Longitude = 33.377505, Latitude = -17.854274, Altitude = 58.664123m, Distance left = 860009.108684m, Subpoint 6
Longitude = 33.473826, Latitude = -18.009896, Altitude = 58.684402m, Distance left = 842008.945799m, Subpoint 7
Longitude = 33.569952, Latitude = -18.165863, Altitude = 58.704661m, Distance left = 824008.782797m, Subpoint 8
Longitude = 33.665882, Latitude = -18.322178, Altitude = 58.724899m, Distance left = 806008.619679m, Subpoint 9
Longitude = 33.761614, Latitude = -18.478842, Altitude = 58.745118m, Distance left = 788008.456443m, Subpoint 10
Longitude = 33.857148, Latitude = -18.635855, Altitude = 58.765316m, Distance left = 770008.293091m, Subpoint 11
Longitude = 33.952483, Latitude = -18.793220, Altitude = 58.785494m, Distance left = 752008.129623m, Subpoint 12
Longitude = 34.047617, Latitude = -18.950937, Altitude = 58.805651m, Distance left = 734007.966038m, Subpoint 13
Longitude = 34.142549, Latitude = -19.109009, Altitude = 58.825789m, Distance left = 716007.802337m, Subpoint 14
Longitude = 34.237278, Latitude = -19.267435, Altitude = 58.845906m, Distance left = 698007.638521m, Subpoint 15
Longitude = 34.331803, Latitude = -19.426219, Altitude = 58.866004m, Distance left = 680007.474588m, Subpoint 16
Longitude = 34.426122, Latitude = -19.585359, Altitude = 58.886081m, Distance left = 662007.310541m, Subpoint 17
Longitude = 34.520235, Latitude = -19.744860, Altitude = 58.906138m, Distance left = 644007.146377m, Subpoint 18
Longitude = 34.614140, Latitude = -19.904720, Altitude = 58.926175m, Distance left = 626006.982099m, Subpoint 19
Longitude = 34.707837, Latitude = -20.064942, Altitude = 58.946192m, Distance left = 608006.817706m, Subpoint 20
Longitude = 34.801322, Latitude = -20.225527, Altitude = 58.966189m, Distance left = 590006.653197m, Subpoint 21
Longitude = 34.894597, Latitude = -20.386477, Altitude = 58.986166m, Distance left = 572006.488575m, Subpoint 22
Longitude = 34.987659, Latitude = -20.547791, Altitude = 59.006123m, Distance left = 554006.323837m, Subpoint 23
Longitude = 35.080507, Latitude = -20.709473, Altitude = 59.026060m, Distance left = 536006.158986m, Subpoint 24
Longitude = 35.173140, Latitude = -20.871523, Altitude = 59.045977m, Distance left = 518005.994020m, Subpoint 25
Longitude = 35.265557, Latitude = -21.033942, Altitude = 59.065875m, Distance left = 500005.828940m, Subpoint 26
Longitude = 35.357756, Latitude = -21.196731, Altitude = 59.085752m, Distance left = 482005.663746m, Subpoint 27
Longitude = 35.449736, Latitude = -21.359892, Altitude = 59.105609m, Distance left = 464005.498439m, Subpoint 28
Longitude = 35.541496, Latitude = -21.523426, Altitude = 59.125447m, Distance left = 446005.333018m, Subpoint 29
Longitude = 35.633035, Latitude = -21.687334, Altitude = 59.145265m, Distance left = 428005.167484m, Subpoint 30
Longitude = 35.724352, Latitude = -21.851618, Altitude = 59.165063m, Distance left = 410005.001837m, Subpoint 31
Longitude = 35.815445, Latitude = -22.016278, Altitude = 59.184841m, Distance left = 392004.836077m, Subpoint 32
Longitude = 35.906312, Latitude = -22.181316, Altitude = 59.204599m, Distance left = 374004.670204m, Subpoint 33
Longitude = 35.996953, Latitude = -22.346733, Altitude = 59.224338m, Distance left = 356004.504219m, Subpoint 34
Longitude = 36.087367, Latitude = -22.512530, Altitude = 59.244057m, Distance left = 338004.338121m, Subpoint 35
Longitude = 36.177552, Latitude = -22.678709, Altitude = 59.263756m, Distance left = 320004.171910m, Subpoint 36
Longitude = 36.267507, Latitude = -22.845270, Altitude = 59.283435m, Distance left = 302004.005588m, Subpoint 37
Longitude = 36.357230, Latitude = -23.012214, Altitude = 59.303095m, Distance left = 284003.839154m, Subpoint 38
Longitude = 36.446720, Latitude = -23.179544, Altitude = 59.322735m, Distance left = 266003.672607m, Subpoint 39
Longitude = 36.535976, Latitude = -23.347259, Altitude = 59.342356m, Distance left = 248003.505950m, Subpoint 40
Longitude = 36.624997, Latitude = -23.515362, Altitude = 59.361956m, Distance left = 230003.339180m, Subpoint 41
Longitude = 36.713781, Latitude = -23.683853, Altitude = 59.381538m, Distance left = 212003.172300m, Subpoint 42
Longitude = 36.802328, Latitude = -23.852733, Altitude = 59.401099m, Distance left = 194003.005308m, Subpoint 43
Longitude = 36.890635, Latitude = -24.022003, Altitude = 59.420641m, Distance left = 176002.838206m, Subpoint 44
Longitude = 36.978701, Latitude = -24.191666, Altitude = 59.440164m, Distance left = 158002.670992m, Subpoint 45
Longitude = 37.066525, Latitude = -24.361720, Altitude = 59.459667m, Distance left = 140002.503668m, Subpoint 46
Longitude = 37.154106, Latitude = -24.532169, Altitude = 59.479151m, Distance left = 122002.336234m, Subpoint 47
Longitude = 37.241443, Latitude = -24.703012, Altitude = 59.498615m, Distance left = 104002.168689m, Subpoint 48
Longitude = 37.328533, Latitude = -24.874251, Altitude = 59.518059m, Distance left = 86002.001034m, Subpoint 49
Longitude = 37.415376, Latitude = -25.045887, Altitude = 59.537484m, Distance left = 68001.833269m, Subpoint 50
Longitude = 37.501970, Latitude = -25.217921, Altitude = 59.556890m, Distance left = 50001.665395m, Subpoint 51
Longitude = 37.588315, Latitude = -25.390354, Altitude = 59.576276m, Distance left = 32001.497411m, Subpoint 52
Longitude = 37.674407, Latitude = -25.563187, Altitude = 59.595643m, Distance left = 14001.329317m, Subpoint 53
Longitude = 37.741200, Latitude = -25.697902, Altitude = 59.614991m, Distance left = 0.134408m, Subpoint 54

=== From Ponta Delgada to New York ===
Ponta Delgada has coordinates 37.741199 -25.697901 and altitude 78.943200m, New York has coordinates 40.639801 -73.778900 and altitude 3.962400m
Distance between waypoints: 4109106.112302m, Distance each segment: 18000.000000m, Subpoints: 228.283673
Longitude = 37.796164, Latitude = -25.890278, Altitude = 78.868219m, Distance left = 4091105.841414m, Subpoint 0
Longitude = 37.850816, Latitude = -26.082940, Altitude = 78.793313m, Distance left = 4073105.570996m, Subpoint 1
Longitude = 37.905153, Latitude = -26.275887, Altitude = 78.718482m, Distance left = 4055105.301049m, Subpoint 2
Longitude = 37.959174, Latitude = -26.469119, Altitude = 78.643726m, Distance left = 4037105.031571m, Subpoint 3
Longitude = 38.012880, Latitude = -26.662634, Altitude = 78.569045m, Distance left = 4019104.762563m, Subpoint 4
Longitude = 38.066267, Latitude = -26.856433, Altitude = 78.494438m, Distance left = 4001104.494023m, Subpoint 5
Longitude = 38.119336, Latitude = -27.050513, Altitude = 78.419906m, Distance left = 3983104.225951m, Subpoint 6
Longitude = 38.172085, Latitude = -27.244875, Altitude = 78.345449m, Distance left = 3965103.958345m, Subpoint 7
Longitude = 38.224514, Latitude = -27.439518, Altitude = 78.271066m, Distance left = 3947103.691206m, Subpoint 8
Longitude = 38.276620, Latitude = -27.634440, Altitude = 78.196757m, Distance left = 3929103.424533m, Subpoint 9
Longitude = 38.328404, Latitude = -27.829642, Altitude = 78.122523m, Distance left = 3911103.158325m, Subpoint 10
Longitude = 38.379863, Latitude = -28.025122, Altitude = 78.048363m, Distance left = 3893102.892581m, Subpoint 11
Longitude = 38.430998, Latitude = -28.220879, Altitude = 77.974277m, Distance left = 3875102.627301m, Subpoint 12
Longitude = 38.481806, Latitude = -28.416913, Altitude = 77.900265m, Distance left = 3857102.362483m, Subpoint 13
Longitude = 38.532287, Latitude = -28.613223, Altitude = 77.826327m, Distance left = 3839102.098128m, Subpoint 14
Longitude = 38.582440, Latitude = -28.809807, Altitude = 77.752463m, Distance left = 3821101.834235m, Subpoint 15
Longitude = 38.632264, Latitude = -29.006665, Altitude = 77.678673m, Distance left = 3803101.570802m, Subpoint 16
Longitude = 38.681757, Latitude = -29.203796, Altitude = 77.604957m, Distance left = 3785101.307830m, Subpoint 17
Longitude = 38.730919, Latitude = -29.401199, Altitude = 77.531314m, Distance left = 3767101.045318m, Subpoint 18
Longitude = 38.779749, Latitude = -29.598873, Altitude = 77.457745m, Distance left = 3749100.783264m, Subpoint 19
Longitude = 38.828245, Latitude = -29.796817, Altitude = 77.384250m, Distance left = 3731100.521669m, Subpoint 20
Longitude = 38.876407, Latitude = -29.995030, Altitude = 77.310828m, Distance left = 3713100.260531m, Subpoint 21
Longitude = 38.924233, Latitude = -30.193511, Altitude = 77.237480m, Distance left = 3695099.999851m, Subpoint 22
Longitude = 38.971722, Latitude = -30.392259, Altitude = 77.164205m, Distance left = 3677099.739626m, Subpoint 23
Longitude = 39.018875, Latitude = -30.591272, Altitude = 77.091003m, Distance left = 3659099.479858m, Subpoint 24
Longitude = 39.065688, Latitude = -30.790550, Altitude = 77.017874m, Distance left = 3641099.220544m, Subpoint 25
Longitude = 39.112162, Latitude = -30.990092, Altitude = 76.944819m, Distance left = 3623098.961684m, Subpoint 26
Longitude = 39.158295, Latitude = -31.189896, Altitude = 76.871836m, Distance left = 3605098.703278m, Subpoint 27
Longitude = 39.204087, Latitude = -31.389961, Altitude = 76.798927m, Distance left = 3587098.445326m, Subpoint 28
Longitude = 39.249536, Latitude = -31.590286, Altitude = 76.726090m, Distance left = 3569098.187825m, Subpoint 29
Longitude = 39.294641, Latitude = -31.790870, Altitude = 76.653327m, Distance left = 3551097.930776m, Subpoint 30
Longitude = 39.339402, Latitude = -31.991712, Altitude = 76.580636m, Distance left = 3533097.674178m, Subpoint 31
Longitude = 39.383818, Latitude = -32.192810, Altitude = 76.508017m, Distance left = 3515097.418031m, Subpoint 32
Longitude = 39.427886, Latitude = -32.394164, Altitude = 76.435472m, Distance left = 3497097.162333m, Subpoint 33
Longitude = 39.471607, Latitude = -32.595771, Altitude = 76.362999m, Distance left = 3479096.907084m, Subpoint 34
Longitude = 39.514980, Latitude = -32.797630, Altitude = 76.290598m, Distance left = 3461096.652284m, Subpoint 35
Longitude = 39.558003, Latitude = -32.999741, Altitude = 76.218270m, Distance left = 3443096.397932m, Subpoint 36
Longitude = 39.600675, Latitude = -33.202102, Altitude = 76.146014m, Distance left = 3425096.144026m, Subpoint 37
Longitude = 39.642996, Latitude = -33.404711, Altitude = 76.073830m, Distance left = 3407095.890567m, Subpoint 38
Longitude = 39.684965, Latitude = -33.607567, Altitude = 76.001719m, Distance left = 3389095.637554m, Subpoint 39
Longitude = 39.726580, Latitude = -33.810669, Altitude = 75.929680m, Distance left = 3371095.384986m, Subpoint 40
Longitude = 39.767841, Latitude = -34.014015, Altitude = 75.857712m, Distance left = 3353095.132862m, Subpoint 41
Longitude = 39.808747, Latitude = -34.217604, Altitude = 75.785817m, Distance left = 3335094.881182m, Subpoint 42
Longitude = 39.849297, Latitude = -34.421434, Altitude = 75.713994m, Distance left = 3317094.629946m, Subpoint 43
Longitude = 39.889489, Latitude = -34.625505, Altitude = 75.642242m, Distance left = 3299094.379152m, Subpoint 44
Longitude = 39.929323, Latitude = -34.829813, Altitude = 75.570562m, Distance left = 3281094.128800m, Subpoint 45
Longitude = 39.968798, Latitude = -35.034359, Altitude = 75.498954m, Distance left = 3263093.878889m, Subpoint 46
Longitude = 40.007914, Latitude = -35.239140, Altitude = 75.427418m, Distance left = 3245093.629418m, Subpoint 47
Longitude = 40.046668, Latitude = -35.444154, Altitude = 75.355953m, Distance left = 3227093.380388m, Subpoint 48
Longitude = 40.085061, Latitude = -35.649401, Altitude = 75.284559m, Distance left = 3209093.131797m, Subpoint 49
Longitude = 40.123091, Latitude = -35.854878, Altitude = 75.213237m, Distance left = 3191092.883645m, Subpoint 50
Longitude = 40.160758, Latitude = -36.060584, Altitude = 75.141986m, Distance left = 3173092.635931m, Subpoint 51
Longitude = 40.198060, Latitude = -36.266518, Altitude = 75.070806m, Distance left = 3155092.388654m, Subpoint 52
Longitude = 40.234997, Latitude = -36.472677, Altitude = 74.999698m, Distance left = 3137092.141814m, Subpoint 53
Longitude = 40.271568, Latitude = -36.679060, Altitude = 74.928661m, Distance left = 3119091.895410m, Subpoint 54
Longitude = 40.307772, Latitude = -36.885665, Altitude = 74.857694m, Distance left = 3101091.649442m, Subpoint 55
Longitude = 40.343607, Latitude = -37.092490, Altitude = 74.786799m, Distance left = 3083091.403908m, Subpoint 56
Longitude = 40.379075, Latitude = -37.299535, Altitude = 74.715975m, Distance left = 3065091.158809m, Subpoint 57
Longitude = 40.414172, Latitude = -37.506796, Altitude = 74.645221m, Distance left = 3047090.914143m, Subpoint 58
Longitude = 40.448899, Latitude = -37.714272, Altitude = 74.574538m, Distance left = 3029090.669911m, Subpoint 59
Longitude = 40.483255, Latitude = -37.921962, Altitude = 74.503926m, Distance left = 3011090.426110m, Subpoint 60
Longitude = 40.517238, Latitude = -38.129864, Altitude = 74.433385m, Distance left = 2993090.182742m, Subpoint 61
Longitude = 40.550849, Latitude = -38.337975, Altitude = 74.362914m, Distance left = 2975089.939804m, Subpoint 62
Longitude = 40.584085, Latitude = -38.546294, Altitude = 74.292513m, Distance left = 2957089.697297m, Subpoint 63
Longitude = 40.616948, Latitude = -38.754819, Altitude = 74.222183m, Distance left = 2939089.455220m, Subpoint 64
Longitude = 40.649434, Latitude = -38.963548, Altitude = 74.151923m, Distance left = 2921089.213571m, Subpoint 65
Longitude = 40.681545, Latitude = -39.172479, Altitude = 74.081734m, Distance left = 2903088.972352m, Subpoint 66
Longitude = 40.713279, Latitude = -39.381610, Altitude = 74.011614m, Distance left = 2885088.731560m, Subpoint 67
Longitude = 40.744635, Latitude = -39.590940, Altitude = 73.941565m, Distance left = 2867088.491196m, Subpoint 68
Longitude = 40.775612, Latitude = -39.800466, Altitude = 73.871586m, Distance left = 2849088.251258m, Subpoint 69
Longitude = 40.806210, Latitude = -40.010186, Altitude = 73.801677m, Distance left = 2831088.011746m, Subpoint 70
Longitude = 40.836428, Latitude = -40.220098, Altitude = 73.731838m, Distance left = 2813087.772660m, Subpoint 71
Longitude = 40.866265, Latitude = -40.430201, Altitude = 73.662068m, Distance left = 2795087.533999m, Subpoint 72
Longitude = 40.895721, Latitude = -40.640492, Altitude = 73.592368m, Distance left = 2777087.295761m, Subpoint 73
Longitude = 40.924794, Latitude = -40.850969, Altitude = 73.522738m, Distance left = 2759087.057948m, Subpoint 74
Longitude = 40.953484, Latitude = -41.061630, Altitude = 73.453178m, Distance left = 2741086.820557m, Subpoint 75
Longitude = 40.981791, Latitude = -41.272473, Altitude = 73.383687m, Distance left = 2723086.583589m, Subpoint 76
Longitude = 41.009713, Latitude = -41.483496, Altitude = 73.314266m, Distance left = 2705086.347042m, Subpoint 77
Longitude = 41.037250, Latitude = -41.694697, Altitude = 73.244914m, Distance left = 2687086.110916m, Subpoint 78
Longitude = 41.064401, Latitude = -41.906073, Altitude = 73.175632m, Distance left = 2669085.875211m, Subpoint 79
Longitude = 41.091165, Latitude = -42.117622, Altitude = 73.106418m, Distance left = 2651085.639926m, Subpoint 80
